Packet,Sequence,Delay,Jitter,Skew,Bandwidth
41,0,0,0,0,0.848
44,1,20.137344000000212,0.008584000000013248,-0.13734400000021196,1.696
48,2,20.020486999999775,0.009327937499998384,-0.1578309999999874,2.544
49,3,19.47974400000021,0.041260941406235374,0.3624249999998028,3.392
51,4,19.45208199999979,0.07292700756835871,0.9103430000000117,4.24
53,5,20.483942000000297,0.09861544459535487,0.42640099999971426,5.024
54,6,19.310665999999856,0.13553535430815422,1.1157349999998587,5.808
59,7,20.610552000000098,0.1652238946639007,0.5051829999997608,6.408
61,8,29.750585999999885,0.7643090262473997,-9.245403000000124,7.008
62,9,0.021962999999914246,1.9651670246069568,10.732633999999962,7.608
67,10,39.59166700000014,3.066823273069031,-8.859033000000181,8.208
69,11,10.397755999999845,3.475287068502226,0.7432109999999739,8.808
71,12,29.72993200000019,3.8662023767208487,-8.986721000000216,9.408
73,13,10.472097999999733,4.220058603175812,0.5411810000000514,10.008
75,14,29.589796000000206,4.555667190477337,-9.048615000000154,10.608
77,15,10.23043000000007,4.881536116072499,0.7209549999997762,11.208
78,16,20.504967999999735,4.608000608817951,0.215987000000041,11.808
81,17,19.336664000000383,4.361459070766806,0.8793229999996584,12.408
83,18,29.63837199999989,4.691266128843873,-8.759049000000232,12.968
85,19,10.285560999999689,5.00521443329115,0.9553900000000795,13.528
86,20,20.489844000000176,4.723003781210465,0.46554599999990387,14.376
88,21,19.555746999999883,4.455581857384818,0.9097990000000209,15.224
90,22,30.454349000000093,4.830504803798273,-9.544550000000072,16.072
91,23,0.02507999999988897,5.777030753560887,10.430370000000039,16.856
96,24,40.65466600000036,6.706882956463354,-10.224296000000322,17.56
97,25,0.021331999999802065,7.536369521684406,9.754371999999876,18.16
100,26,39.04654900000014,8.25575573907914,-9.292177000000265,18.944
103,27,10.530829999999696,8.331594130386712,0.1769930000000386,19.792
105,28,29.747926000000007,8.420114872237543,-9.570932999999968,20.64
107,29,9.356889000000137,8.559052130222687,1.0721779999998944,21.488
110,30,30.610924999999952,8.687294184583767,-9.538747000000058,22.272
111,31,9.435359000000062,8.804628360547277,1.0258939999998802,23.12
