Packet,Sequence,Delay,Jitter,Skew,Bandwidth
565,0,0,0,0,10.4
593,1,1.1118160000005446,0.06948850000003404,-1.1118160000005446,20.8
594,2,2.6536459999988438,0.23099834374995964,-3.7654619999993884,31.2
595,3,0.001111999999920954,0.21663044726558223,-3.7665739999993093,37.024
596,4,0.0009300000001530861,0.2031491693114929,-3.7675039999994624,47.424
597,5,5.1755990000001475,0.5139272837295338,-8.94310299999961,57.824
598,6,0.00643099999979313,0.482208765996425,-8.949533999999403,60.184
599,7,0.01016400000116846,0.4527059681217214,-8.959698000000571,70.584
600,8,0.47738899999967543,0.45424865761409355,-9.437087000000247,80.984
601,9,0.0009009999994304962,0.4259144290131771,-9.437987999999677,82.112
602,10,0.000884000000951346,0.39935002719991297,-9.438872000000629,92.512
603,11,3.426371999999901,0.5885389004999122,-12.86524400000053,102.912
604,12,0.001060999999026535,0.5518215317186068,-12.866304999999556,103.536
605,13,0.007515999999668566,0.5178024359861731,-12.873820999999225,113.936
606,14,0.009933000001183245,0.4860605962371113,-12.883754000000408,124.336
608,15,0.16585699999995995,0.4660478714722893,-13.049611000000368,126.016
619,16,40.35520600000018,2.28971950450526,16.59518299999945,130.304
620,17,0.0014629999986937037,2.1467034729736,16.593720000000758,132.224
621,18,0.00987400000121852,2.013151630912826,16.58384599999954,133.816
622,19,13.524664999999004,2.7326212164807124,3.0591810000005353,135.12
623,20,0.0011109999995824182,2.561901827950642,3.058070000000953,137.016
652,21,102.84275900000102,2.579455401203791,0.21531099999992875,142.592
653,22,0.009860000000116997,2.4188556886285615,0.20545099999981176,145.912
654,23,0.0010119999988091877,2.267740458089202,0.20443900000100257,149.544
655,24,0.30436700000063865,2.145029616958667,-0.09992799999963609,153.68
656,25,0.0010390000006736955,2.0110302033987923,-0.10096700000030978,157.736
658,26,2.5857230000001437,3.5987331281863586,27.313309999999547,163.36
660,27,3.87236699999994,3.6158352451747073,23.440942999999606,168.2
662,28,23.570197999999436,4.862982917351253,-0.12925499999983003,172.416
663,30,0.0011919999997189734,4.559120985016783,-0.130446999999549,177.432
679,31,67.47765100000106,4.431822735953167,2.3919019999993907,183.952
680,32,0.3700989999997546,4.177965002456079,2.021802999999636,191.136
681,33,2.7218099999990955,4.086955314802518,-0.7000069999994594,198.92
682,34,1.8633040000004257,3.9479771076273873,-2.563310999999885,207.08
683,35,0.007555000000138534,3.701700725900684,-2.5708660000000236,215.712
707,36,96.75561700000071,3.673118368031847,0.673516999999265,222.64
708,37,0.5190509999993083,3.4759891575298134,0.1544659999999567,232.328
709,38,0.08398699999997916,3.263989022684199,0.07047899999997753,242.28
710,39,0.009518999999272637,3.060584646266391,0.060960000000704895,251.64
711,40,0.010038000000349712,2.8699254808747634,0.05092200000035518,261.52
734,41,58.14227299999948,2.8066630758201234,1.908649000000878,268.576
735,42,0.4188250000006519,2.6574231960814063,1.489824000000226,278.976
736,43,0.2230760000002192,2.5052764963263323,1.2667480000000069,281.768
737,44,3.7336789999990287,2.582051652805876,-2.466930999999022,292.168
738,45,0.0015860000003158348,2.4207725495055286,-2.4685169999993377,295.664
739,46,0.08253700000022945,2.2746328276614474,-2.551053999999567,306.064
741,47,4.49650500000098,2.413499838432668,-7.047559000000547,310.472
742,48,0.07641199999852688,2.267431848530534,-7.123970999999074,320.872
743,49,0.16816500000095402,2.1362276704974352,-7.292136000000028,325.304
747,50,9.3050089999997,3.9211503785913644,23.402855000000272,332.68
