Packet,Sequence,Delay,Jitter,Skew,Bandwidth
737,0,0,0,0,10.4
738,1,0.019551000001229113,0.0012219375000768196,-0.019551000001229113,20.8
739,2,0.007008999999015941,0.0015836289062605147,-0.026560000000245054,31.2
740,3,0.006150999999590567,0.001869089599593643,-0.03271099999983562,37.776
741,4,0.006474000001617242,0.002156896499720118,-0.03918500000145286,48.176
742,5,0.0062939999988884665,0.0024154654684181397,-0.04547900000034133,58.576
743,6,0.006306000001131906,0.00265862387671275,-0.051785000001473236,63.472
744,7,0.006186999999044929,0.002879147384358511,-0.057972000000518165,73.872
745,8,0.006268000001000473,0.003090950672898634,-0.06424000000151864,84.272
746,9,0.0059489999985089526,0.0032695787557492787,-0.07018900000002759,88.608
747,10,0.006105000000388827,0.0034467925835392505,-0.07629400000041642,99.008
748,11,0.006112000000939588,0.0036133680471267717,-0.082406000001356,109.408
749,12,0.005819999998493586,0.0037512825440871975,-0.08822599999984959,113.696
750,13,0.006053000000974862,0.0038951398851426763,-0.09427900000082445,124.096
751,14,0.006412999999156455,0.004052506142268538,-0.10069199999998091,134.496
752,15,0.005898999999772059,0.004167912008362508,-0.10659099999975297,136.52
843,16,136.7342400000016,6.049797417507939,-96.84083100000134,143.984
844,17,0.010147999999389867,5.672319328913655,-96.85097900000073,146.672
845,18,0.005024000000048545,5.318113370856555,-96.85600300000078,149.432
846,19,0.004828999999517691,4.98603309767799,-96.8608320000003,152.016
847,20,0.004714000000603846,4.6747006540731535,-96.8655460000009,154.768
871,21,60.95325699999921,10.57295330069363,2.1811969999998837,163.296
872,22,0.01701099999991129,9.913206906900273,2.1641859999999724,167.336
873,23,0.005536000000574859,9.293977475219041,2.1586499999993976,171.72
874,24,0.0046600000005128095,8.713395133017883,2.1539899999988847,176.432
875,25,0.004512999999860767,8.169089999704257,2.149476999999024,180.584
886,26,67.77911700000004,7.797327062222738,4.370359999998982,189.528
887,27,0.021323999999367516,7.311326870833778,4.349035999999614,196.264
888,28,0.005349000000933302,6.854703253906725,4.343686999998681,202.496
889,29,0.004714999999123393,6.4265789880375,4.338971999999558,209.488
890,30,0.004564000000755186,6.025203051285203,4.3344079999988026,215.992
906,31,71.93486299999859,5.7695567980797895,2.3995450000002165,224.584
907,32,0.02141000000119675,5.410297623199877,2.37813499999902,233.024
908,33,0.009368999999423977,5.072739584249849,2.368765999999596,241.608
909,34,0.008434999999735737,4.756220547734217,2.36033099999986,249.92
910,35,0.008206000000427593,4.459469638500855,2.3521249999994325,257.2
922,36,59.842477000000144,4.190597973594543,2.509647999999288,266.504
923,37,0.018846999999368563,3.9298635377448448,2.4908009999999194,276.032
924,38,0.00970200000119803,3.684853441635867,2.4810989999987214,285.72
925,39,0.008882999998604646,3.455105289033538,2.4722160000001168,295.456
926,40,0.008975000000646105,3.2397221459689822,2.4632409999994707,303.44
941,41,70.24815200000012,3.052749011845928,2.2150889999993524,312.744
942,42,0.01862299999993411,2.8631161361055537,2.1964659999994183,323.144
943,43,0.0060439999997470295,2.684549127598941,2.1904219999996712,324.776
944,44,0.005530000000362634,2.5171104321240296,2.1848919999993086,335.176
945,45,0.005214999999225256,2.3601169676162295,2.1796770000000834,338.104
946,46,0.005417000000306871,2.2129482196402344,2.1742599999997765,348.504
947,47,0.005154000000402448,2.074961080912745,2.169105999999374,350.36
948,48,0.006731999999828986,1.9456967633556879,2.162373999999545,360.76
949,49,0.0062980000002426095,1.8244843406459725,2.1560759999993024,361.72
964,50,71.38703999999962,1.7971440693555751,0.7690359999996872,371.416
965,51,0.010972000000037951,1.685508315020854,0.7580639999996492,381.816
966,52,0.005385000000387663,1.580500607832075,0.7526789999992616,385.296
967,53,0.0049319999998260755,1.4820275698425593,0.7477469999994355,395.696
968,54,0.004650000000765431,1.3896914717274473,0.7430969999986701,400.68
969,55,0.0050379999993310776,1.3031506297444402,0.738058999999339,411.08
970,56,0.004822999999305466,1.2220051528853693,0.7332360000000335,414.544
971,57,0.0047570000006089685,1.1459271433300717,0.7284789999994246,424.944
972,58,0.0052639999994426034,1.0746356968719075,0.723214999999982,427.736
984,59,59.536285000000134,1.0364531533174048,1.1869299999998475,436.776
985,60,0.018439999999827705,0.9728273312350563,1.1684900000000198,447.176
986,61,0.007752999999866006,0.9125101855328569,1.1607370000001538,448.744
987,62,0.006579000000783708,0.8558894864371023,1.15415799999937,459.144
988,63,0.0066960000003746245,0.8028148935348068,1.1474619999989955,462.288
989,64,0.006497000000308617,0.7530450251889007,1.1409649999986868,472.688
