Packet,Sequence,Delay,Jitter,Skew,Bandwidth
398,0,0,0,0,1.04
401,1,19.957664000001387,0.002645999999913329,0.04233599999861326,2.232
405,2,19.218740999998772,0.051309312499995485,0.8235949999998411,3.344
406,3,19.977328000000853,0.04951948046869248,0.8462669999989885,4.44
408,4,20.065677000000505,0.05052932543943078,0.7805899999984831,5.568
409,5,19.430231999998796,0.08298174259954162,1.3503579999996873,6.632
411,6,20.168713000000935,0.08833994618712869,1.1816449999987526,7.68
416,7,19.532742999999755,0.11202226205044848,1.6489019999989978,8.72
418,8,21.36481300000014,0.1903216831723042,0.2840889999988576,9.864
420,9,20.182286999999633,0.18981951547401224,0.10180199999922479,10.968
424,10,19.320745999999417,0.2204091707569229,0.7810559999998077,12.2
425,11,19.687394000000495,0.22617147258458428,1.0936619999993127,13.408
428,12,20.76958899999954,0.2601350680480191,0.3240729999997711,14.696
429,13,19.19797699999981,0.29400306379502983,1.1260959999999614,15.848
431,14,19.86735200000112,0.2839183723077705,1.258743999998842,16.984
434,15,19.85088700000051,0.2754930365385029,1.4078569999983301,18.136
435,16,20.002106999998432,0.25840640925474845,1.4057499999998981,19.216
437,17,20.97276200000124,0.30305363367640414,0.4329879999986588,20.392
440,18,19.597750999999334,0.3092533440716705,0.8352369999993243,21.568
442,19,19.648395000000164,0.3119003225671808,1.1868419999991602,22.736
444,20,20.13586199999918,0.3008979274066807,1.0509799999999814,23.896
446,21,19.996875000000728,0.2822871194437177,1.0541049999992538,24.96
448,22,19.549512999999934,0.2927996119784895,1.5045919999993203,25.984
450,23,21.221627999999328,0.3508513862297919,0.28296399999999267,26.92
453,24,18.55623100000048,0.4191587370903999,1.7267329999995127,27.904
455,25,20.25119900000027,0.4086612535222668,1.475533999999243,28.896
457,26,20.55214900000101,0.4176292376771882,0.923384999998234,29.88
459,27,20.478001999999833,0.4214025353223535,0.4453829999984009,30.856
461,28,19.310507000000143,0.43815818936469747,1.1348759999982576,31.976
464,29,19.32292199999938,0.4530906775294426,1.8119539999988774,33.04
466,30,20.57684100000006,0.4608250726838561,1.2351129999988189,34.072
468,31,19.520696999999927,0.4619799431411196,1.7144159999988915,35.04
470,32,20.49172399999952,0.46383894669476977,1.2226919999993697,36.064
472,33,20.11361500000021,0.44194995002635973,1.1090769999991608,37.088
475,34,19.796817000000374,0.42702701564968887,1.312259999998787,38.072
478,35,19.7962009999992,0.4130752646716333,1.5160589999995864,39.056
479,36,20.273871000001236,0.4043749981297335,1.2421879999983503,40.216
482,37,19.80011899999954,0.3915941232466539,1.4420689999988099,41.264
484,38,19.287022999998953,0.4116805530438034,2.1550459999998566,42.36
486,39,20.410338000001502,0.4115966434786596,1.7447079999983544,43.448
488,40,20.21212999999989,0.39912997826123636,1.5325779999984661,44.632
490,41,20.425970000000234,0.4008074796199237,1.1066079999982321,45.792
491,42,19.200482999998712,0.42572682464375894,1.9061249999995198,46.968
494,43,20.480924000001323,0.42917664810360673,1.4252009999981965,48.144
495,44,20.90875799999958,0.45915048259710506,0.5164429999986169,49.392
498,45,19.794213999999556,0.44331520243481376,0.7222289999990608,50.576
500,46,20.390175000000454,0.43999393978266627,0.33205399999860674,51.712
502,47,19.74258000000009,0.42858306854624406,0.5894739999985177,52.864
504,48,20.607715999998618,0.43977887676201743,-0.018242000000100234,54.056
506,49,18.515041000000565,0.5051026344643561,1.4667169999993348,55.168
508,50,20.450090000000273,0.5016643448103509,1.0166269999990618,56.28
510,51,20.30099700000028,0.4891226357597215,0.7156299999987823,56.36
513,52,18.7172759999994,0.5387227210247763,1.998353999999381,56.208
516,53,20.66683600000033,0.5467298009607484,1.3315179999990505,56.096
518,54,20.12239199999931,0.5202086884006585,1.209125999999742,56.08
520,55,19.3197080000009,0.5302138953755611,1.889417999998841,56.024
522,56,20.59801399999924,0.534451401914541,1.291403999999602,56.016
524,57,19.733831999999893,0.5176836892948888,1.557571999999709,54.984
526,58,19.614440000001196,0.5094259587138836,1.9431319999985135,56
528,59,21.291054999999687,0.5582777737942464,0.6520769999988261,55.904
532,60,19.534261999999217,0.5524940379321549,1.1178149999996094,55.928
533,61,20.03731599999992,0.5202954105613902,1.0804989999996906,54.656
535,62,19.771754999999757,0.5020422599013185,1.3087439999999333,55.808
538,63,21.26816400000098,0.5499248686575473,0.04057999999895401,54.496
540,64,18.536301000000094,0.6070357518664448,1.50427899999886,55.624
542,65,20.61518099999921,0.6075448298747427,0.8890979999996489,54.456
543,66,19.753647000001365,0.584970340507486,1.1354509999982838,54.44
546,67,19.67158399999971,0.5689356942257862,1.4638669999985723,55.552
547,68,20.637157999999545,0.5731995883366461,0.8267089999990276,54.312
550,69,19.823561999999583,0.5484019890656318,1.0031469999994442,54.144
552,70,19.63445800000045,0.5369732397490017,1.3686889999989944,55.136
554,71,20.57769399999961,0.5395182872646647,0.7909949999993842,53.912
555,72,19.816725000000588,0.5172530818105864,0.9742699999987963,53.896
558,73,20.199477000000115,0.49739207669743196,0.7747929999986809,55.016
560,74,19.17336400000022,0.5179698219038287,1.6014289999984612,54.248
562,75,10.933263999999326,1.0522677080348815,10.668164999999135,55.352
567,76,28.796448999999484,1.536279038782669,1.871715999999651,55.504
571,77,20.976119000000836,1.5012690363588044,0.8955969999988156,55.592
573,78,19.61106800000016,1.4317479715863692,1.2845289999986562,55.664
574,79,10.240905999999086,1.9522070983622783,11.04362299999957,55.624
577,80,39.73375599999963,3.0635539047146128,-8.69013300000006,54.616
579,81,11.603012999999919,3.3968934731699547,-0.2931459999999788,54.68
