Paket,Sequenz,Delta (ms),Jitter (ms),Versatz,Bandbreite
1081,175,39.314785999999,0.21318050024239774,0.11610900000232505,740.848
1082,176,0.01862000000255648,0.20102046897740766,0.09748899999976857,751.232
1083,177,0.007661999999982072,0.18893556466631856,0.0898269999997865,760.08
1084,178,0.0067189999972470105,0.1775470293745016,0.08310800000253948,766.704
1085,179,0.006497000002127606,0.16685640253872822,0.07661100000041188,777.088
1086,180,0.0066960000003746245,0.15684637738008111,0.06991500000003725,781.128
1102,181,79.58256499999698,0.17313316629401507,0.4873500000030617,768.216
1103,182,0.012352000001556007,0.16308434340073638,0.4749980000015057,776.008
1104,183,0.005722999998397427,0.1532492594380902,0.4692750000031083,786.392
1105,184,0.004802000003110152,0.14397130572340394,0.46447299999999814,790.728
1106,185,0.004611999996996019,0.13526134911550344,0.4598610000030021,801.112
1107,186,0.004687000000558328,0.12710045229581937,0.4551740000024438,808.152
1108,187,0.004823999999644002,0.1194581740273084,0.4503500000027998,818.536
1109,188,0.0045250000002852175,0.11227485065061946,0.44582500000251457,812.768
1123,189,79.6470130000016,0.1273193599848553,0.7988120000009076,722.8
1124,190,0.023903999997855863,0.12085589998566784,0.7749080000030517,727.648
1125,191,0.010552000003372086,0.11396190623677435,0.7643559999996796,738.032
1126,192,0.00939499999731197,0.10742647459680796,0.7549610000023677,742.56
1127,193,0.00905600000260165,0.10127831993467007,0.745904999999766,752.944
1128,194,0.00927899999805959,0.09552836243863191,0.7366260000017064,756.192
1129,195,0.009066999999049585,0.09012452728615802,0.7275590000026568,761.2
1140,196,39.8882420000009,0.09147661933071687,0.8393170000017562,771.584
1141,197,0.025528999998641666,0.08735489312246217,0.8137880000031146,781.984
1142,198,0.010373000000981847,0.08254352480236965,0.8034150000021327,792.384
1143,199,0.00918699999965611,0.07795874200220006,0.7942280000024766,802.784
1144,200,0.00888400000258116,0.07364157062722387,0.7853439999998955,811.6
1162,201,80.07354799999666,0.0736357224628138,0.7117960000032326,763.624
1163,202,0.014003000000229804,0.0699086773089023,0.6977930000030028,768.328
1164,203,0.006312000001344131,0.0659338849771799,0.6914810000016587,776.44
1165,204,0.005586999999650288,0.062162204666084304,0.6858940000020084,786.824
1166,205,0.005583000001934124,0.058626004374574915,0.6803110000000743,796.056
1167,206,0.005832999999256572,0.05532644160111752,0.6744780000008177,806.44
1168,207,0.005573999998887302,0.05221691400097813,0.6689040000019304,808.112
