Packet,Sequence,Delay,Jitter,Skew,Bandwidth
54,54,0,0,0,0.704
56,55,10.301228000000037,0.6061732499999977,9.698771999999963,1.344
58,56,29.59623899999997,1.1680523593749959,0.10253299999999399,2.048
59,57,10.222055999999952,1.7061705869140615,9.880477000000042,2.688
62,58,29.641482999999994,2.2021276127319322,0.2389940000000479,3.288
64,59,10.214126000000078,2.6761117619361814,10.02486799999997,3.888
65,60,29.643957999999998,3.1116021518151697,0.38090999999997166,4.488
66,61,10.211608999999953,3.5289014548267246,10.169301000000019,5.088
69,62,20.486489000000006,3.3387506764000547,9.682812000000013,5.688
70,63,19.533108999999968,3.1592594466250534,10.149703000000045,6.288
73,64,19.512475999999992,2.9922759812109883,10.637227000000053,6.848
75,65,20.551783,2.8397451698853016,10.085444000000052,7.824
77,66,19.60495400000002,2.6869514717674687,10.480490000000032,8.672
78,67,20.494058999999993,2.5498956922820013,9.986431000000039,9.648
81,68,19.592899999999986,2.415970961514377,10.393531000000053,10.624
84,69,20.47289699999999,2.294528838919728,9.920634000000064,11.6
85,70,19.539581999999996,2.179896911487245,10.381052000000068,12.448
87,71,20.518330000000105,2.0760489795192987,9.862721999999962,13.296
92,72,19.59870699999999,1.971376730799343,10.264014999999972,14.144
95,73,20.655714999999987,1.8891478726243833,9.608299999999986,14.992
97,74,19.534678999999983,1.8001586930853604,10.073621000000003,15.84
101,75,19.589651000000003,1.713295587267525,10.48397,16.688
103,76,20.44753300000002,1.6341854255633061,10.036436999999978,17.472
105,77,19.386112000000026,1.5704168364655908,10.650324999999953,18.32
106,78,20.503578999999945,1.503739471686488,10.146746000000007,19.168
109,79,20.42834300000004,1.4365271922060852,9.718402999999967,20.016
111,80,19.67811699999993,1.3668619301932092,10.040286000000037,20.864
112,81,19.766861000000063,1.2960042470561297,10.273424999999975,21.712
115,82,20.608776000000034,1.2530524816151238,9.66464899999994,22.56
116,83,19.586927999999943,1.200553701514182,10.077720999999997,23.344
119,84,19.51376899999991,1.1559085326695513,10.563952000000086,24.128
121,85,20.51446800000008,1.1158184993777094,10.049484000000007,24.912
123,86,19.55389100000002,1.0739616556666012,10.495592999999985,25.696
124,87,20.718460999999934,1.0517428646874345,9.777132000000051,26.544
127,88,19.55958200000009,1.0135350606444642,10.21754999999996,27.392
129,89,20.59235999999987,0.9872116193541771,9.625190000000089,28.24
130,90,19.503306000000066,0.9565542681445369,10.121884000000023,29.088
131,91,19.658920999999964,0.9180870638855056,10.462963000000059,29.936
134,92,20.560163999999986,0.8957168723926607,9.902799000000073,30.784
135,93,19.605546000000004,0.8643879428681192,10.297253000000069,31.632
138,94,19.97449800000004,0.8119575714388593,10.32275500000003,32.48
139,95,20.4914389999999,0.7919251607239244,9.831316000000129,33.328
142,96,19.52232600000025,0.7722844631786636,10.30898999999988,34.176
144,97,20.507812999999942,0.7557549967299935,9.801176999999939,35.024
148,98,19.634409000000005,0.7313697469343685,10.166767999999934,35.872
152,99,19.50849900000003,0.7163779502509686,10.658268999999905,36.72
154,100,20.471403999999893,0.7010670783602764,10.186865000000012,37.568
155,101,20.458322999999837,0.6858955734627489,9.728542000000175,38.352
158,102,19.457379000000174,0.6769409126213162,10.271163000000001,39.2
160,103,20.540968999999905,0.668442668082478,9.730194000000097,40.048
162,104,19.57995200000005,0.6529180013273201,10.150242000000048,40.896
165,105,19.41203200000018,0.6488586262443513,10.738209999999867,40.976
166,106,20.587421999999833,0.6450188371040689,10.15078799999992,41.04
168,107,19.528004999999894,0.6342048472850713,10.622783000000254,41.04
172,108,20.446587000000136,0.6224787318297629,10.17619599999989,41.104
174,109,20.424588000000085,0.6101105610904081,9.751608000000033,40.608
176,110,19.758444999999938,0.5870758385222614,9.993163000000095,41.392
178,111,19.471587999999883,0.5834093486146273,10.521575000000212,41.64
180,112,20.642031000000088,0.5870732018262187,9.879543999999896,41.888
183,113,19.404745000000048,0.587584564212077,10.474799000000075,41.992
185,114,20.513828000000103,0.5829747789488287,9.960970999999972,41.536
186,115,19.521185999999943,0.5764647302645304,10.439785000000029,42.24
188,116,20.43831999999975,0.5678306846229815,10.00146500000028,41.056
191,117,19.538864000000103,0.5611622668340387,10.462601000000177,41.76
192,118,20.479092000000037,0.5560328751569136,9.98350900000014,40.656
194,119,19.76812199999995,0.5357731954596097,10.215387000000192,41.504
196,120,19.517139000000043,0.5324661832433814,10.698248000000149,41.376
198,121,20.64784899999995,0.539677609290667,10.050399000000198,41.312
206,122,19.61972700000001,0.5297148212099996,10.430671999999959,41.248
210,123,20.40791400000012,0.522102269884382,10.022758000000067,41.104
212,124,19.604563999999982,0.5141856280166093,10.418193999999858,41.104
217,125,20.48136899999986,0.5121345887655624,9.936825000000226,40.256
