Paket,Sequenz,Delta (ms),Jitter (ms),Versatz,Bandbreite
729,52,0.0008830000006128103,1.5286816610225382,-5.8836129999981495,424.16
730,53,0.07115899999917019,1.4375864947085777,-5.95477199999732,430.288
731,54,0.47607500000231084,1.3774920262894361,-6.4308469999996305,435.704
736,55,34.04887699999745,1.663343962146506,-0.47972399999707704,446.088
737,56,0.0014430000010179356,1.559475152012413,-0.481166999998095,449.352
747,57,4.855350000001636,1.7654673300117394,-5.336516999999731,459.736
748,58,0.0022499999977299012,1.6552662468858639,-5.3387669999974605,461.648
769,59,76.49801900000239,1.770685918955348,-1.8367859999998473,461.648
770,60,1.1037479999977222,1.7290022990204965,-2.9405339999975695,472.048
771,61,0.12203299999964656,1.6285667178316934,-3.062566999997216,482.448
772,62,3.5545789999996487,1.7489424854671907,-6.617145999996865,492.848
773,63,0.12431700000161072,1.647403392625592,-6.741462999998475,503.248
774,64,0.052157999998598825,1.547700555586405,-6.793620999997074,513.48
787,65,72.81682300000102,1.8999178333621907,0.38955600000190316,441.904
788,66,4.492203000001609,2.0619356562771545,-4.102646999999706,444.392
789,67,2.331882999998925,2.078807365259765,-6.434529999998631,454.792
790,68,1.069111000000703,2.0157013424310737,-7.503640999999334,465.192
791,69,0.00847299999804818,1.8902495710290097,-7.512113999997382,475.592
792,70,0.29439500000080443,1.7905086603397469,-7.8065089999981865,485.992
793,71,0.05404600000110804,1.681979744068582,-7.8605549999992945,496.392
794,72,0.10790300000007846,1.5835999475643006,-7.968457999999373,506.792
795,73,0.009087999998882879,1.4851929508414619,-7.977545999998256,516.352
805,74,34.41049600000042,1.7417123914138442,-2.388041999998677,521.92
806,75,0.16286300000138,1.643034304450565,-2.550905000000057,524.064
807,76,3.4883179999997083,1.7583645354223865,-6.039222999999765,534.448
808,77,1.9507009999979346,1.7703855644583582,-7.9899239999977,539.376
809,78,0.017003000000840984,1.6607991541797633,-8.00692699999854,549.76
810,79,0.18205700000180514,1.568377769543641,-8.188984000000346,554.752
811,80,0.016238999996858183,1.471369096446967,-8.205222999997204,565.136
812,81,0.0007340000011026859,1.3794544029191005,-8.205956999998307,571.024
813,82,0.38060699999914505,1.3170264402366032,-8.586563999997452,581.408
814,83,0.08141000000250642,1.2398004127219722,-8.667973999999958,590.944
815,84,0.004669999998441199,1.1626047619267514,-8.6726439999984,595.84
833,85,84.95105899999908,1.4055007768063872,-3.6237029999974766,602.592
834,86,0.38020200000028126,1.3414196032560055,-4.003904999997758,612.992
835,87,0.001383000002533663,1.2576673155526634,-4.0052880000002915,615.504
851,88,66.15387599999667,1.41944585833083,-0.15916399999696296,622.624
852,89,5.754186000001937,1.690367117185274,-5.9133499999989,622.744
853,90,0.0015969999985827599,1.5848189848611058,-5.914946999997483,631.416
854,91,0.010451000001921784,1.486420985807407,-5.925397999999404,636.936
855,92,0.0013679999974556267,1.393605174194285,-5.92676599999686,638.848
861,93,33.68006400000013,1.701500850807134,0.3931700000030105,638.848
862,94,0.047183000002405606,1.5981059851318387,0.3459870000006049,649.248
868,95,5.1073209999995015,1.8174319235610676,-4.761333999998897,647.544
869,96,0.001772999999957392,1.7039532408384983,-4.763106999998854,657.944
870,97,0.9741739999990386,1.658342038286032,-5.737280999997893,668.344
